v8-version,6,8,275,32,-node.12,0
code-creation,Script,10,362288,0x6d2ca0f4222,8, /home/mauricio/projetos/api-pays/node_modules/node-res/node_modules/mime/mime.js:1:1,0x6d2ca0f3fc8,~
code-creation,Script,10,362304,0x6d2ca0f4692,170, /home/mauricio/projetos/api-pays/node_modules/node-res/node_modules/mime/mime.js:1:11,0x6d2ca0f4140,~
code-creation,LazyCompile,10,362359,0x6d2ca0f4c52,49,Mime /home/mauricio/projetos/api-pays/node_modules/node-res/node_modules/mime/mime.js:4:14,0x6d2ca0f4240,~
code-creation,LazyCompile,10,363178,0x6d2ca0f51aa,256,Mime.define /home/mauricio/projetos/api-pays/node_modules/node-res/node_modules/mime/mime.js:21:34,0x6d2ca0f42a8,~
tick,0x10007fb,363256,0,0x38e3f48,0,0x112bbd0,0x6d2ca0f51b3,0x6d2ca0f4703,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c6f294,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c67eb4,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c65fdf,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c645bb,0x3f176c4edd00,0x3f176c4ed63f,0x6d2ca0a3f94,0x6d2ca0a3a09,0x4a1993c77c3,0x4a1993c75be,0x4a1993c736d,0x4a1993c71bb,0x4a1993c630f,0x4a1993c60e6,0x4a1993c58b3,0x4a1993c5c89,0x4a1993c589b,0x4a1993c568b,0x6d2ca0a369b,0x6d2ca0a32cf,0x6d2ca0a2ed6,0x4a1993bbe19,0x4a1993bb8f9,0x39e50fda015,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fcbed9,0x1b8e5ff3e71d,0x1b8e5ff335ed
code-creation,LazyCompile,10,364013,0x6d2ca0f57d2,59,Mime.lookup /home/mauricio/projetos/api-pays/node_modules/node-res/node_modules/mime/mime.js:69:33,0x6d2ca0f43e0,~
code-creation,RegExp,4,364087,0x32ce62924f20,811,^.*[\.\/\\]
tick,0x32ce6270c2aa,364314,0,0x32ce626918d5,0,0x39e50fd64d4,0x39e50fd6224,0x39e50fd395d,0x39e50fd3583,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c6f29e,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c67eb4,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c65fdf,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c645bb,0x3f176c4edd00,0x3f176c4ed63f,0x6d2ca0a3f94,0x6d2ca0a3a09,0x4a1993c77c3,0x4a1993c75be,0x4a1993c736d,0x4a1993c71bb,0x4a1993c630f,0x4a1993c60e6,0x4a1993c58b3,0x4a1993c5c89,0x4a1993c589b,0x4a1993c568b,0x6d2ca0a369b,0x6d2ca0a32cf,0x6d2ca0a2ed6,0x4a1993bbe19,0x4a1993bb8f9,0x39e50fda015,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fcbed9,0x1b8e5ff3e71d,0x1b8e5ff335ed
code-creation,Script,10,364476,0x6d2ca0f60e2,8, /home/mauricio/projetos/api-pays/node_modules/node-res/node_modules/ms/index.js:1:1,0x6d2ca0f5e20,~
code-creation,Script,10,364491,0x6d2ca0f63ea,78, /home/mauricio/projetos/api-pays/node_modules/node-res/node_modules/ms/index.js:1:11,0x6d2ca0f6000,~
code-creation,Script,10,364957,0x6d2ca0f6eea,8, /home/mauricio/projetos/api-pays/node_modules/on-finished/index.js:1:1,0x6d2ca0f6c40,~
code-creation,Script,10,364977,0x6d2ca0f741a,90, /home/mauricio/projetos/api-pays/node_modules/on-finished/index.js:1:11,0x6d2ca0f6e08,~
code-creation,Script,10,365217,0x6d2ca0f7d2a,8, /home/mauricio/projetos/api-pays/node_modules/ee-first/index.js:1:1,0x6d2ca0f7ae0,~
code-creation,Script,10,365230,0x6d2ca0f7fb2,26, /home/mauricio/projetos/api-pays/node_modules/ee-first/index.js:1:11,0x6d2ca0f7c48,~
tick,0x7fa891a62384,365383,1,0x91c780,6,0xb5f280,0x39e50fd6503,0x39e50fd6224,0x39e50fd395d,0x39e50fd3583,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c6f2b2,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c67eb4,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c65fdf,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c645bb,0x3f176c4edd00,0x3f176c4ed63f,0x6d2ca0a3f94,0x6d2ca0a3a09,0x4a1993c77c3,0x4a1993c75be,0x4a1993c736d,0x4a1993c71bb,0x4a1993c630f,0x4a1993c60e6,0x4a1993c58b3,0x4a1993c5c89,0x4a1993c589b,0x4a1993c568b,0x6d2ca0a369b,0x6d2ca0a32cf,0x6d2ca0a2ed6,0x4a1993bbe19,0x4a1993bb8f9,0x39e50fda015,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fcbed9,0x1b8e5ff3e71d,0x1b8e5ff335ed
code-creation,Script,10,365522,0x6d2ca0f897a,8, /home/mauricio/projetos/api-pays/node_modules/range-parser/index.js:1:1,0x6d2ca0f86f0,~
code-creation,Script,10,365538,0x6d2ca0f8cc2,50, /home/mauricio/projetos/api-pays/node_modules/range-parser/index.js:1:11,0x6d2ca0f8898,~
code-creation,Script,10,365797,0x6d2ca0f95aa,8, /home/mauricio/projetos/api-pays/node_modules/node-res/node_modules/statuses/index.js:1:1,0x6d2ca0f9358,~
code-creation,Script,10,365813,0x6d2ca0f9912,108, /home/mauricio/projetos/api-pays/node_modules/node-res/node_modules/statuses/index.js:1:11,0x6d2ca0f94c8,~
code-creation,LazyCompile,10,365962,0x6d2ca0f9de2,60,populateStatusesMap /home/mauricio/projetos/api-pays/node_modules/node-res/node_modules/statuses/index.js:60:30,0x6d2ca0f95c8,~
code-creation,LazyCompile,10,366014,0x6d2ca0fa062,82,forEachCode /home/mauricio/projetos/api-pays/node_modules/node-res/node_modules/statuses/index.js:63:51,0x6d2ca0f9cd0,~
code-creation,LazyCompile,10,366233,0x6d2ca0fa4da,36,etag /home/mauricio/projetos/api-pays/node_modules/node-res/node_modules/send/index.js:183:62,0x11e1a2c6e048,~
code-creation,Eval,10,366312,0x6d2ca0fa882,8, :1:1,0x6d2ca0fa650,~
code-creation,Eval,10,366320,0x6d2ca0fa932,50, :1:11,0x6d2ca0fa7a0,~
code-creation,LazyCompile,10,366347,0x6d2ca0fabba,41,hidden /home/mauricio/projetos/api-pays/node_modules/node-res/node_modules/send/index.js:197:66,0x11e1a2c6e0b0,~
code-creation,LazyCompile,10,366416,0x6d2ca0fadfa,46,index /home/mauricio/projetos/api-pays/node_modules/node-res/node_modules/send/index.js:213:64,0x11e1a2c6e118,~
tick,0x7fa891770187,366443,0,0x1,3,0x3fb6d361f299,0x11e1a2c7dded,0x11e1a2c6f3a2,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c67eb4,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c65fdf,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c645bb,0x3f176c4edd00,0x3f176c4ed63f,0x6d2ca0a3f94,0x6d2ca0a3a09,0x4a1993c77c3,0x4a1993c75be,0x4a1993c736d,0x4a1993c71bb,0x4a1993c630f,0x4a1993c60e6,0x4a1993c58b3,0x4a1993c5c89,0x4a1993c589b,0x4a1993c568b,0x6d2ca0a369b,0x6d2ca0a32cf,0x6d2ca0a2ed6,0x4a1993bbe19,0x4a1993bb8f9,0x39e50fda015,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fcbed9,0x1b8e5ff3e71d,0x1b8e5ff335ed
code-creation,LazyCompile,10,366489,0x6d2ca0fb022,46,root /home/mauricio/projetos/api-pays/node_modules/node-res/node_modules/send/index.js:228:43,0x11e1a2c6e180,~
code-creation,LazyCompile,10,366568,0x6d2ca0fb282,131,maxage /home/mauricio/projetos/api-pays/node_modules/node-res/node_modules/send/index.js:248:66,0x11e1a2c6e1e8,~
code-creation,Script,10,366786,0x6d2ca0fc21a,8, /home/mauricio/projetos/api-pays/node_modules/node-res/methods.js:1:1,0x6d2ca0fbfe8,~
code-creation,Script,10,366799,0x6d2ca0fc572,14, /home/mauricio/projetos/api-pays/node_modules/node-res/methods.js:1:11,0x6d2ca0fc138,~
code-creation,LazyCompile,10,366886,0x6d2ca0fc832,33,Response.descriptiveMethods.Object.keys.map /home/mauricio/projetos/api-pays/node_modules/node-res/index.js:62:56,0x11e1a2c67338,~
tick,0xb27cf8,367505,1,0x90fe90,2,0xb5f280,0x39e50fd96c0,0x39e50fd9119,0x39e50fd8f65,0x39e50fd83f7,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c66025,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c645bb,0x3f176c4edd00,0x3f176c4ed63f,0x6d2ca0a3f94,0x6d2ca0a3a09,0x4a1993c77c3,0x4a1993c75be,0x4a1993c736d,0x4a1993c71bb,0x4a1993c630f,0x4a1993c60e6,0x4a1993c58b3,0x4a1993c5c89,0x4a1993c589b,0x4a1993c568b,0x6d2ca0a369b,0x6d2ca0a32cf,0x6d2ca0a2ed6,0x4a1993bbe19,0x4a1993bb8f9,0x39e50fda015,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fcbed9,0x1b8e5ff3e71d,0x1b8e5ff335ed
code-creation,Script,10,367597,0x6d2ca0ffd4a,8, /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Route/Manager.js:1:1,0x6d2ca0ffa90,~
code-creation,Script,10,367625,0x1277c07d9a12,266, /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Route/Manager.js:1:11,0x6d2ca0ffc68,~
code-creation,Script,10,368079,0x1277c07dade2,8, /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Route/index.js:1:1,0x1277c07dab70,~
code-creation,Script,10,368103,0x1277c07db5e2,192, /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Route/index.js:1:11,0x1277c07dad00,~
code-creation,Script,10,368468,0x1277c07dc72a,8, /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Route/Group.js:1:1,0x1277c07dc4e8,~
code-creation,Script,10,368486,0x1277c07dcb0a,94, /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Route/Group.js:1:11,0x1277c07dc648,~
tick,0x32ce626dcf5f,368593,0,0x32ce627068d5,0,0x39e50fcf50a,0x32ce629211f3,0x39e50fdcbc1,0x39e50fdc9b6,0x39e50fce166,0x39e50fcc88c,0x39e50fcc292,0x39e50fdb165,0x39e50fdae99,0x1277c07d9a5c,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c66025,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c645bb,0x3f176c4edd00,0x3f176c4ed63f,0x6d2ca0a3f94,0x6d2ca0a3a09,0x4a1993c77c3,0x4a1993c75be,0x4a1993c736d,0x4a1993c71bb,0x4a1993c630f,0x4a1993c60e6,0x4a1993c58b3,0x4a1993c5c89,0x4a1993c589b,0x4a1993c568b,0x6d2ca0a369b,0x6d2ca0a32cf,0x6d2ca0a2ed6,0x4a1993bbe19,0x4a1993bb8f9,0x39e50fda015,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fcbed9,0x1b8e5ff3e71d,0x1b8e5ff335ed
code-creation,Script,10,368776,0x1277c07dd1c2,8, /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Route/Store.js:1:1,0x1277c07dcf78,~
code-creation,Script,10,368797,0x1277c07dd6e2,115, /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Route/Store.js:1:11,0x1277c07dd0e0,~
code-creation,LazyCompile,10,368857,0x1277c07dda62,19,RouteStore /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Route/Store.js:28:15,0x1277c07dd1e0,~
code-creation,LazyCompile,10,368896,0x1277c07ddd02,14,releaseBreakpoint /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Route/Store.js:82:21,0x1277c07dd380,~
code-creation,Script,10,369227,0x1277c07de422,8, /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Route/Resource.js:1:1,0x1277c07de1a0,~
code-creation,Script,10,369247,0x1277c07dea72,181, /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Route/Resource.js:1:11,0x1277c07de340,~
code-creation,Script,10,369514,0x1277c07df272,8, /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Route/Brisk.js:1:1,0x1277c07df000,~
code-creation,Script,10,369529,0x1277c07df4c2,114, /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Route/Brisk.js:1:11,0x1277c07df190,~
code-creation,LazyCompile,10,369615,0x1277c07df85a,3,RouteManager /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Route/Manager.js:32:1,0x6d2ca0ffd68,~
tick,0x0,369654,0,0x0,5
code-creation,LazyCompile,10,369769,0x1277c07dff02,131, /home/mauricio/projetos/api-pays/node_modules/lodash/lodash.js:4869:22,0x4a1993912f0,~
code-creation,LazyCompile,10,369828,0x1277c07e026a,34,_.each /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Response/index.js:640:17,0x11e1a2c65c88,~
code-creation,LazyCompile,10,369980,0x1277c07e1242,52,app.singleton /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/providers/AppProvider.js:26:42,0x4a1993d64e0,~
code-creation,LazyCompile,10,370008,0x1277c07e141a,27,_fold.ioc.singleton /home/mauricio/projetos/api-pays/node_modules/@adonisjs/ignitor/src/Ignitor/index.js:230:52,0x4a1993bf2d0,~
code-creation,LazyCompile,10,370029,0x1277c07e159a,9,Helpers /home/mauricio/projetos/api-pays/node_modules/@adonisjs/ignitor/src/Helpers/index.js:28:15,0x2a0c0f553780,~
code-creation,Script,10,370348,0x1277c07e1c52,8, /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Env/index.js:1:1,0x1277c07e19b8,~
code-creation,Script,10,370373,0x1277c07e2072,167, /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Env/index.js:1:11,0x1277c07e1b70,~
tick,0x108f860,370762,1,0x90fe90,2,0xb5f280,0x39e50fd96c0,0x39e50fd9119,0x39e50fd8f65,0x39e50fd83f7,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1277c07e20a2,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1277c07e125c,0x3f176c4edcec,0x3f176c4ed63f,0x6d2ca0a3fab,0x6d2ca0a3a09,0x4a1993c77c3,0x4a1993c75be,0x4a1993c736d,0x4a1993c71bb,0x4a1993c630f,0x4a1993c60e6,0x4a1993c58b3,0x4a1993c5c89,0x4a1993c589b,0x4a1993c568b,0x6d2ca0a369b,0x6d2ca0a32cf,0x6d2ca0a2ed6,0x4a1993bbe19,0x4a1993bb8f9,0x39e50fda015,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fcbed9,0x1b8e5ff3e71d,0x1b8e5ff335ed
code-creation,Script,10,370815,0x1277c07e3352,8, /home/mauricio/projetos/api-pays/node_modules/dotenv/lib/main.js:1:1,0x1277c07e30d8,~
code-creation,Script,10,370831,0x1277c07e3652,88, /home/mauricio/projetos/api-pays/node_modules/dotenv/lib/main.js:1:11,0x1277c07e3270,~
code-creation,LazyCompile,10,371070,0x1277c07e438a,38,appRoot /home/mauricio/projetos/api-pays/node_modules/@adonisjs/ignitor/src/Helpers/index.js:41:11,0x2a0c0f5537e8,~
code-creation,LazyCompile,10,371134,0x1277c07e464a,116,Env /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Env/index.js:39:15,0x1277c07e1c70,~
code-creation,LazyCompile,10,371192,0x1277c07e498a,66,getEnvPath /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Env/index.js:142:14,0x1277c07e1da8,~
code-creation,LazyCompile,10,371276,0x1277c07e4ed2,291,load /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Env/index.js:103:8,0x1277c07e1d40,~
code-creation,LazyCompile,10,371392,0x1277c07e53ba,85,parse /home/mauricio/projetos/api-pays/node_modules/dotenv/lib/main.js:32:16,0x1277c07e33d8,~
code-creation,LazyCompile,10,371467,0x1277c07e57ca,230, /home/mauricio/projetos/api-pays/node_modules/dotenv/lib/main.js:37:47,0x1277c07e5280,~
code-creation,RegExp,4,371543,0x32ce629252a0,2107,^\s*([\w.-]+)\s*=\s*(.*)?\s*$
code-creation,RegExp,4,371587,0x32ce62925b20,1116,(^['"]|['"]$)
code-creation,LazyCompile,10,371748,0x1277c07e63aa,344,debug /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/node_modules/debug/src/common.js:67:17,0x11e1a2c634a8,~
code-creation,LazyCompile,10,371803,0x1277c07e68c2,68,_.each /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Env/index.js:123:25,0x1277c07e4c68,~
code-creation,LazyCompile,10,371859,0x1277c07e6c32,74,_interpolate /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Env/index.js:73:16,0x1277c07e1cd8,~
code-creation,RegExp,4,371919,0x32ce62925fc0,1975,(\\)?\$([a-zA-Z0-9_]+)|(\\)?\${([a-zA-Z0-9_]+)}
code-creation,Stub,2,372032,0x32ce629267c0,44,StoreInterceptorStub
code-creation,LazyCompile,10,372114,0x1277c07e7102,167,_.each /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Env/index.js:75:21,0x1277c07e6b18,~
code-creation,RegExp,4,372157,0x32ce62926840,711,\$|{|}
code-creation,LazyCompile,10,372312,0x1277c07e77aa,145,getter /home/mauricio/projetos/api-pays/node_modules/macroable/index.js:119:17,0x6d2ca0a5938,~
tick,0xfe70b0,372330,0,0x39aad08,2,0x1113c60,0x6d2ca0a3fc6,0x6d2ca0a3a09,0x4a1993c77c3,0x4a1993c75be,0x4a1993c736d,0x4a1993c71bb,0x4a1993c630f,0x4a1993c60e6,0x4a1993c58b3,0x4a1993c5c89,0x4a1993c589b,0x4a1993c568b,0x6d2ca0a369b,0x6d2ca0a32cf,0x6d2ca0a2ed6,0x4a1993bbe19,0x4a1993bb8f9,0x39e50fda015,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fcbed9,0x1b8e5ff3e71d,0x1b8e5ff335ed
code-creation,LazyCompile,10,372368,0x1277c07e7b8a,21,onReady /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Context/index.js:86:18,0x6d2ca0a49a8,~
code-creation,LazyCompile,10,372443,0x1277c07e8012,243,boot /home/mauricio/projetos/api-pays/node_modules/@adonisjs/auth/providers/AuthProvider.js:145:8,0x4a1993cb440,~
code-creation,LazyCompile,10,372515,0x1277c07e8432,52,app.singleton /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/providers/AppProvider.js:45:45,0x4a1993d6bb8,~
code-creation,Script,10,372843,0x1277c07e8a4a,8, /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Config/index.js:1:1,0x1277c07e87e0,~
code-creation,Script,10,372864,0x1277c07e8d5a,116, /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Config/index.js:1:11,0x1277c07e8968,~
code-creation,Script,10,373170,0x1277c07e9e3a,8, /home/mauricio/projetos/api-pays/node_modules/require-all/index.js:1:1,0x1277c07e9ba8,~
code-creation,Script,10,373188,0x1277c07ea082,55, /home/mauricio/projetos/api-pays/node_modules/require-all/index.js:1:11,0x1277c07e9d58,~
code-creation,LazyCompile,10,373333,0x1277c07ea8da,56,configPath /home/mauricio/projetos/api-pays/node_modules/@adonisjs/ignitor/src/Helpers/index.js:74:14,0x2a0c0f5538b8,~
tick,0xfd03b9,373349,0,0x7ffd8f6d5570,3,0x1113c60,0x1277c07e8458,0x3f176c4edcec,0x3f176c4ed63f,0x1277c07e805c,0x6d2ca0a3a09,0x4a1993c77c3,0x4a1993c75be,0x4a1993c736d,0x4a1993c71bb,0x4a1993c630f,0x4a1993c60e6,0x4a1993c58b3,0x4a1993c5c89,0x4a1993c589b,0x4a1993c568b,0x6d2ca0a369b,0x6d2ca0a32cf,0x6d2ca0a2ed6,0x4a1993bbe19,0x4a1993bb8f9,0x39e50fda015,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fcbed9,0x1b8e5ff3e71d,0x1b8e5ff335ed
code-creation,LazyCompile,10,373394,0x1277c07eaaea,24,Config /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Config/index.js:31:15,0x1277c07e8a68,~
code-creation,LazyCompile,10,373451,0x1277c07eae42,99,syncWithFileSystem /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Config/index.js:47:22,0x1277c07e8ad0,~
code-creation,LazyCompile,10,373532,0x1277c07eb2e2,162,requireAll /home/mauricio/projetos/api-pays/node_modules/require-all/index.js:7:37,0x1277c07e9ec0,~
code-creation,LazyCompile,10,373581,0x1277c07eb6a2,141,readdirSync fs.js:778:21,0x134b60b29370,~
code-creation,LazyCompile,10,373677,0x1277c07ebaca,217, /home/mauricio/projetos/api-pays/node_modules/require-all/index.js:34:26,0x1277c07eb170,~
code-creation,LazyCompile,10,373718,0x1277c07ebf22,120,statSync fs.js:845:18,0x134b60b295e0,~
code-creation,LazyCompile,10,373777,0x1277c07ec232,240,getStatsFromBinding internal/fs/utils.js:311:29,0x134b60b3aa78,~
code-creation,LazyCompile,10,373833,0x1277c07ec722,135,Stats internal/fs/utils.js:236:15,0x134b60b3aa10,~
code-creation,LazyCompile,10,373874,0x1277c07ecae2,32,dateFromNumeric internal/fs/utils.js:231:25,0x134b60b3a9a8,~
code-creation,LazyCompile,10,373907,0x1277c07ecd1a,19,Stats.isDirectory internal/fs/utils.js:283:39,0x134b60b3b230,~
code-creation,LazyCompile,10,373941,0x1277c07eceea,104,Stats._checkModeProperty internal/fs/utils.js:272:46,0x134b60b3b1c8,~
code-creation,LazyCompile,10,373973,0x1277c07ed152,49,filterFile /home/mauricio/projetos/api-pays/node_modules/require-all/index.js:21:22,0x1277c07eb108,~
code-creation,RegExp,4,374026,0x32ce62926b60,860,(.*)\.js$
code-creation,LazyCompile,10,374052,0x1277c07ed372,4,identity /home/mauricio/projetos/api-pays/node_modules/require-all/index.js:63:18,0x1277c07e9e58,~
code-creation,Script,10,374272,0x1277c07ed882,8, /home/mauricio/projetos/api-pays/config/app.js:1:1,0x1277c07ed648,~
code-creation,Script,10,374286,0x1277c07edd2a,106, /home/mauricio/projetos/api-pays/config/app.js:1:11,0x1277c07ed7a0,~
code-creation,LazyCompile,10,374325,0x1277c07ee07a,13,_isAlias /home/mauricio/projetos/api-pays/node_modules/@adonisjs/fold/src/Ioc/index.js:148:12,0x2a0c0f556eb8,~
tick,0x10910e1,374397,0,0x3a2be90,2,0x1113c60,0x1277c07edd4d,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1277c07ebb93,0x32ce6270ee57,0x1277c07eb37c,0x1277c07eae61,0x1277c07eaafc,0x1277c07e8460,0x3f176c4edcec,0x3f176c4ed63f,0x1277c07e805c,0x6d2ca0a3a09,0x4a1993c77c3,0x4a1993c75be,0x4a1993c736d,0x4a1993c71bb,0x4a1993c630f,0x4a1993c60e6,0x4a1993c58b3,0x4a1993c5c89,0x4a1993c589b,0x4a1993c568b,0x6d2ca0a369b,0x6d2ca0a32cf,0x6d2ca0a2ed6,0x4a1993bbe19,0x4a1993bb8f9,0x39e50fda015,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fcbed9,0x1b8e5ff3e71d,0x1b8e5ff335ed
code-creation,LazyCompile,10,374421,0x1277c07ee292,50,get /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Env/index.js:165:7,0x1277c07e1e10,~
code-creation,LazyCompile,10,374460,0x1277c07ee45a,39,get /home/mauricio/projetos/api-pays/node_modules/lodash/lodash.js:13126:17,0x2a0c0f576ac8,~
code-creation,LazyCompile,10,374497,0x1277c07ee60a,87,baseGet /home/mauricio/projetos/api-pays/node_modules/lodash/lodash.js:3028:21,0x2a0c0f56e010,~
code-creation,LazyCompile,10,374526,0x1277c07ee83a,65,castPath /home/mauricio/projetos/api-pays/node_modules/lodash/lodash.js:4455:22,0x2a0c0f56fd68,~
code-creation,LazyCompile,10,374565,0x1277c07eea72,114,isKey /home/mauricio/projetos/api-pays/node_modules/lodash/lodash.js:6302:19,0x2a0c0f5721f8,~
code-creation,LazyCompile,10,374679,0x1277c07eecaa,37,isSymbol /home/mauricio/projetos/api-pays/node_modules/lodash/lodash.js:12157:22,0x2a0c0f576240,~
code-creation,RegExp,4,374720,0x32ce62926f00,767,^\w*$
code-creation,LazyCompile,10,374769,0x1277c07eef52,65,toKey /home/mauricio/projetos/api-pays/node_modules/lodash/lodash.js:6753:19,0x2a0c0f572ae8,~
code-creation,LazyCompile,10,374817,0x1277c07ef16a,78,getOrFail /home/mauricio/projetos/api-pays/node_modules/@adonisjs/framework/src/Env/index.js:184:13,0x1277c07e1e78,~
code-creation,LazyCompile,10,374859,0x1277c07ef3b2,9,isUndefined /home/mauricio/projetos/api-pays/node_modules/lodash/lodash.js:12198:25,0x2a0c0f5762a8,~
